Policy,step,avg_delay,avg_total_cost,avg_migrations,avg_failed_allocations,avg_load_ratio
never_migrate,1,23.42262441470399,156.59567230802637,0,0,0.5775174172232995
never_migrate,2,25.356667323116817,131.89929114093178,0,0,0.5775174172232995
never_migrate,3,27.70025085865175,143.85156717215995,0,0,0.5775174172232995
never_migrate,4,30.357914012805804,157.40564925834562,0,0,0.5775174172232995
never_migrate,5,33.21399767554474,171.9716759383142,0,0,0.5775174172232995
never_migrate,6,36.20105303467888,187.20565826989827,0,0,0.5775174172232995
never_migrate,7,39.283267348397246,202.924951269862,0,0,0.5775174172232995
never_migrate,8,42.4394746629597,219.02160857413045,0,0,0.5775174172232995
never_migrate,9,45.668804231947455,235.49118937596802,0,0,0.5775174172232995
never_migrate,10,49.120625615113894,253.09547843011688,0,0,0.5775174172232995
never_migrate,11,52.78574618641933,271.7875933437746,0,0,0.5775174172232995
never_migrate,12,56.495562547981436,290.70765678774137,0,0,0.5775174172232995
never_migrate,13,60.228984574519835,309.7481091230872,0,0,0.5775174172232995
never_migrate,14,63.97968559646254,328.87668433499505,0,0,0.5775174172232995
never_migrate,15,67.6355478208987,347.5215816796194,0,0,0.5775174172232995
never_migrate,16,71.18386304047364,365.6179892994516,0,0,0.5775174172232995
never_migrate,17,74.71844013396378,383.6443324762514,0,0,0.5775174172232995
never_migrate,18,78.20724539155013,401.43723928994166,0,0,0.5775174172232995
never_migrate,19,81.51831296132261,418.32368389578136,0,0,0.5775174172232995
never_migrate,20,84.81399438833988,435.13165917356946,0,0,0.5775174172232995
never_migrate,21,88.1093247033714,451.9378437802302,0,0,0.5775174172232995
never_migrate,22,91.23937620522491,467.90110643968313,0,0,0.5775174172232995
never_migrate,23,94.23630837572894,483.18546050925363,0,0,0.5775174172232995
never_migrate,24,97.33864302716647,499.0073672315851,0,0,0.5775174172232995
never_migrate,25,99.84217779761453,511.7753945608701,0,0,0.5775174172232995
never_migrate,26,101.73687224247371,521.4383362296519,0,0,0.5775174172232995
never_migrate,27,102.80774777820706,526.899801461892,0,0,0.5775174172232995
never_migrate,28,102.93030908204624,527.5248641114719,0,0,0.5775174172232995
never_migrate,29,102.61001370348552,525.8913576808122,0,0,0.5775174172232995
never_migrate,30,101.76251220633443,521.5691000453418,0,0,0.5775174172232995
never_migrate,31,100.80403979851897,516.6808907654829,0,0,0.5775174172232995
never_migrate,32,99.59292771149937,510.5042191216829,0,0,0.5775174172232995
never_migrate,33,98.47517363138613,504.80367331310526,0,0,0.5775174172232995
never_migrate,34,97.45320024112718,499.5916090227847,0,0,0.5775174172232995
never_migrate,35,96.52947101763549,494.880589982977,0,0,0.5775174172232995
never_migrate,36,95.70643419917958,490.68310220885195,0,0,0.5775174172232995
never_migrate,37,94.86100195850008,486.3713977813864,0,0,0.5775174172232995
never_migrate,38,93.98942627766333,481.92636180911893,0,0,0.5775174172232995
never_migrate,39,93.21768893438554,477.99050135840224,0,0,0.5775174172232995
never_migrate,40,92.5483807452208,474.57702959366213,0,0,0.5775174172232995
never_migrate,41,91.9841639043087,471.6995237050104,0,0,0.5775174172232995
never_migrate,42,90.8282254429118,465.8042375518863,0,0,0.5775174172232995
never_migrate,43,88.9250924637206,456.0982593580112,0,0,0.5775174172232995
never_migrate,44,86.97504531101333,446.15301887920407,0,0,0.5775174172232995
never_migrate,45,84.82407407653093,435.1830655833437,0,0,0.5775174172232995
never_migrate,46,82.47464685445169,423.2009867507396,0,0,0.5775174172232995
never_migrate,47,80.24310864188179,411.82014186663326,0,0,0.5775174172232995
never_migrate,48,78.18139223591547,401.3053881962049,0,0,0.5775174172232995
never_migrate,49,76.37857377288093,392.1110140347288,0,0,0.5775174172232995
never_migrate,50,74.86609845483731,384.39738991270633,0,0,0.5775174172232995
never_migrate,51,73.59402718022822,377.9098264121999,0,0,0.5775174172232995
never_migrate,52,72.52285002059665,372.44682289807884,0,0,0.5775174172232995
never_migrate,53,71.65868430485949,368.0395777478195,0,0,0.5775174172232995
never_migrate,54,71.05564633380475,364.9640840954402,0,0,0.5775174172232995
never_migrate,55,70.71015782553435,363.20209270326114,0,0,0.5775174172232995
never_migrate,56,70.5562403565797,362.41711361159247,0,0,0.5775174172232995
never_migrate,57,70.56136998988781,362.44327474146394,0,0,0.5775174172232995
never_migrate,58,70.71818558678187,363.2430342856236,0,0,0.5775174172232995
never_migrate,59,70.85901091710129,363.96124347025267,0,0,0.5775174172232995
never_migrate,60,70.79353844045329,363.62733383934784,0,0,0.5775174172232995
never_migrate,61,70.73528180759689,363.3302250117801,0,0,0.5775174172232995
never_migrate,62,70.53483875912329,362.3079654645648,0,0,0.5775174172232995
never_migrate,63,70.31951329645847,361.20980560497424,0,0,0.5775174172232995
never_migrate,64,70.08107526650694,359.9937716522215,0,0,0.5775174172232995
never_migrate,65,69.95728923660779,359.36246289973576,0,0,0.5775174172232995
never_migrate,66,69.81702995682275,358.64714057283203,0,0,0.5775174172232995
never_migrate,67,69.62078890335037,357.646311200123,0,0,0.5775174172232995
never_migrate,68,69.35699005082344,356.30093705223555,0,0,0.5775174172232995
never_migrate,69,69.07193611800605,354.8471619948669,0,0,0.5775174172232995
never_migrate,70,68.91643907776569,354.054127089641,0,0,0.5775174172232995
never_migrate,71,68.84924339110515,353.7114290876723,0,0,0.5775174172232995
never_migrate,72,68.87747341884524,353.8554022291469,0,0,0.5775174172232995
never_migrate,73,68.92612929728759,354.1035472092028,0,0,0.5775174172232995
never_migrate,74,69.00367113134058,354.49901056287297,0,0,0.5775174172232995
never_migrate,75,69.33467577437662,356.18713424235676,0,0,0.5775174172232995
never_migrate,76,69.79396529671183,358.5295108062665,0,0,0.5775174172232995
never_migrate,77,70.35771533895694,361.4046360217164,0,0,0.5775174172232995
never_migrate,78,70.86866039573663,364.0104558112928,0,0,0.5775174172232995
never_migrate,79,71.30778732349437,366.2500031428573,0,0,0.5775174172232995
never_migrate,80,71.90393252635089,369.29034367742565,0,0,0.5775174172232995
nearest,1,23.42262441470399,156.59567230802637,0,0,0.5775174172232995
nearest,2,25.356667323116817,131.89929114093178,0,0,0.5775174172232995
nearest,3,27.5382754010373,148.97272748657818,1,0,0.5615451950010774
nearest,4,29.681452998807718,154.01706989801943,0,0,0.5615451950010774
nearest,5,32.538242265236676,208.9527970908638,6,0,0.5402907958055017
nearest,6,32.54987237070607,164.56500439528753,1,1,0.4932633951016304
nearest,7,31.5319431999771,152.64261779879723,0,1,0.4932633951016304
nearest,8,32.14153585236046,179.84636730134284,2,0,0.5373606173238525
nearest,9,29.352896576566202,135.24740251501646,2,3,0.4317058554190907
nearest,10,27.00332680075898,103.63013866287922,0,4,0.41399752208575735
nearest,11,25.802794799944415,99.14014897983274,0,4,0.41399752208575735
nearest,12,25.147580807971718,96.68964864985489,0,4,0.41399752208575735
nearest,13,24.957279664124233,104.41864300900285,1,4,0.41816418875242406
nearest,14,24.819290235776094,95.47473876185435,0,4,0.41816418875242406
nearest,15,26.144397380156885,116.19934074327199,1,3,0.43468002585649645
nearest,16,26.6924093118075,111.65786356184208,0,3,0.43468002585649645
nearest,17,29.024163631150305,137.75874936102642,1,2,0.4825966925231631
nearest,18,26.61515531642794,115.1584055898605,1,3,0.4492633591898298
nearest,19,28.8613207799654,145.09512886742675,2,2,0.506187154348919
nearest,20,30.532232875880727,169.41680921251188,3,1,0.5761276305393952
nearest,21,30.833132718737993,166.19768336795167,1,0,0.5926434676434676
nearest,22,30.541754381814428,165.01542630094661,1,0,0.5985462454212455
nearest,23,30.140213925893526,165.36329506828375,1,0,0.6152129120879121
nearest,24,29.477956908217767,154.56392094094952,0,0,0.6152129120879121
nearest,25,29.065365067811133,152.4597025548757,0,0,0.6152129120879121
nearest,26,28.794805401907084,151.07984825876505,0,0,0.6152129120879121
nearest,27,27.984872090141888,146.94918836876258,0,0,0.6152129120879121
nearest,28,26.54907663521573,139.6266315486391,0,0,0.6152129120879121
nearest,29,25.16813930512306,132.58385116516652,0,0,0.6152129120879121
nearest,30,23.995945752262305,126.60566404557665,0,0,0.6152129120879121
nearest,31,23.28345276653256,122.97194981835497,0,0,0.6152129120879121
nearest,32,21.759713430960304,120.45541071726814,1,0,0.6023609764418588
nearest,33,21.450345227416125,112.56858913537246,0,0,0.6023609764418588
nearest,34,22.05629037485864,115.65890938732926,0,0,0.6023609764418588
nearest,35,23.79121386516303,124.50701918788165,0,0,0.6023609764418588
nearest,36,26.187886062222102,136.7300473928829,0,0,0.6023609764418588
nearest,37,27.738746728201463,156.84562347021097,2,0,0.5802895837822308
nearest,38,29.618778146799926,153.9946274115473,0,0,0.5802895837822308
nearest,39,29.410752674806343,138.89660654311075,1,2,0.4729146466278819
nearest,40,30.87951629286094,139.0794979910917,0,2,0.4729146466278819
nearest,41,30.25721433223215,115.023936604579,0,4,0.4143353174603175
nearest,42,29.341120370448287,108.05209854154225,1,5,0.3585813492063492
nearest,43,30.235604363096,110.67863454619068,1,5,0.3585813492063492
nearest,44,28.60714419350404,89.42962080207845,0,6,0.31493055555555555
nearest,45,27.548400006907492,119.51941390735902,3,5,0.35556026897938664
nearest,46,30.472018095960046,150.30006398219908,3,3,0.43730989190548014
nearest,47,30.131582028840313,144.02151590978818,1,2,0.4893932252388135
nearest,48,29.888487920328096,170.10464616223373,2,0,0.5485202093657976
nearest,49,28.219369125421416,146.5167950799616,0,0,0.5485202093657976
nearest,50,26.49612591433874,143.31436485508874,1,0,0.5586392569848452
nearest,51,25.321592544649057,143.11846970425458,2,0,0.5796710030165912
nearest,52,23.580982299789145,122.85363078109324,0,0,0.5796710030165912
nearest,53,22.38971928053458,116.778189382895,0,0,0.5796710030165912
nearest,54,21.856869044810647,114.06065318070293,0,0,0.5796710030165912
nearest,55,22.13338183858201,115.47086842893685,0,0,0.5796710030165912
nearest,56,23.230878312851246,121.06810044770995,0,0,0.5796710030165912
nearest,57,25.35920085705325,138.4325989352835,1,0,0.5897900506356389
nearest,58,27.481765181608985,143.3718136533299,0,0,0.5897900506356389
nearest,59,29.834954511538356,155.37307923596967,0,0,0.5897900506356389
nearest,60,32.15532492389,174.5054152828469,1,0,0.6034841180061769
nearest,61,32.832621733900886,159.403060654266,0,1,0.5586877379156792
nearest,62,32.93011519809785,148.45501379358362,0,2,0.5102714483229189
nearest,63,32.69265433478567,136.0727259807463,0,3,0.46027144832291894
nearest,64,33.746547140654826,148.56192950295824,1,3,0.4769381149895856
nearest,65,31.89487717160839,121.2918930809236,0,4,0.43328732133879194
nearest,66,33.38015547252267,169.1774970866561,3,2,0.48422978165625225
nearest,67,30.681969925623182,126.90577540366192,0,3,0.4405789880054586
nearest,68,29.538003719070208,142.69580932917026,3,3,0.42669009911656974
nearest,69,30.121241286304006,148.0445318921033,2,2,0.4636444641959348
nearest,70,29.72967056688868,150.67880903040023,1,1,0.5084408442864325
nearest,71,29.325166338937944,153.68474776840642,2,1,0.4865658442864325
nearest,72,29.4609984706105,171.56110284388737,3,0,0.5417741776197659
nearest,73,28.641569417371684,149.3404246608058,0,0,0.5417741776197659
nearest,74,28.185323438703477,147.01357016959795,0,0,0.5417741776197659
nearest,75,26.888841254064285,130.9922827355658,0,1,0.4938575109530992
nearest,76,28.589474741669576,156.40102657035965,1,0,0.5359210030165913
nearest,77,29.453493104805293,153.7759987792302,0,0,0.5359210030165913
nearest,78,30.531714739290347,159.27492911510396,0,0,0.5359210030165913
nearest,79,31.533502307804977,188.40097147247045,4,0,0.539347213244272
nearest,80,31.595196449779742,164.0265001418566,0,0,0.539347213244272
cost_aware,1,23.78101338447648,158.35274404815166,0,0,0.5646654815772463
cost_aware,2,26.126786261254704,135.7561857197206,0,0,0.5646654815772463
cost_aware,3,28.882409141332417,149.80986240811694,0,0,0.5646654815772463
cost_aware,4,31.952257395233705,165.4660885030135,0,0,0.5646654815772463
cost_aware,5,35.220475531094436,182.13400099590325,0,0,0.5646654815772463
cost_aware,6,38.61929419518939,199.46797618278748,0,0,0.5646654815772463
cost_aware,7,35.78144118112142,204.4947055391607,3,0,0.5441840838899662
cost_aware,8,38.01270149672308,196.39711351802546,0,0,0.5441840838899662
cost_aware,9,36.53983139279769,190.5340581968922,2,1,0.5260546846943905
cost_aware,10,32.6757853259584,160.67653280836845,2,2,0.48101500215470805
cost_aware,11,30.702058017292792,149.89160313259438,2,2,0.49401103390073975
cost_aware,12,29.80833239486612,142.17631864530136,1,2,0.4773443672340731
cost_aware,13,32.39880173792476,145.6458387045709,0,2,0.47466579580550167
cost_aware,14,31.27730944819921,148.46491455500723,1,2,0.4783328395460748
cost_aware,15,34.1980587521556,165.24170539419438,0,1,0.4960411728794082
cost_aware,16,32.79501252377354,166.96228883884885,1,1,0.5028864109746463
cost_aware,17,34.71984978386382,167.6966904117521,0,1,0.5028864109746463
cost_aware,18,28.025688137820424,127.65703685092896,2,3,0.4506522480787187
cost_aware,19,30.306886734244724,142.4916929785847,1,2,0.4999578036342742
cost_aware,20,34.15680116139099,164.99774269744591,0,1,0.5478744703009408
cost_aware,21,35.528471008258144,191.03871696506351,1,0,0.5699974861739567
cost_aware,22,35.02654529872889,189.2384801129579,1,0,0.5832704876822524
cost_aware,23,34.84043123177515,187.50916339095485,1,0,0.6006315987933635
cost_aware,24,33.52486022484321,181.67623050429427,1,0,0.5947784241901889
cost_aware,25,34.43171045139332,178.64134287457333,0,0,0.5947784241901889
cost_aware,26,31.48329027412921,179.24204884077207,2,0,0.6045998527616174
cost_aware,27,31.11461144228083,162.1404020180359,0,0,0.6045998527616174
cost_aware,28,30.07919590222245,156.8597827637382,0,0,0.6045998527616174
cost_aware,29,29.02586019050912,151.4877706340002,0,0,0.6045998527616174
cost_aware,30,25.716752143938738,140.0937405212158,1,0,0.6105026305393952
cost_aware,31,25.046346534167746,131.31255936168833,0,0,0.6105026305393952
cost_aware,32,24.497310896938597,128.5124776118197,0,0,0.6105026305393952
cost_aware,33,24.50811149820629,128.56756067828493,0,0,0.6105026305393952
cost_aware,34,25.384841959387927,133.03888603031123,0,0,0.6105026305393952
cost_aware,35,27.366180567212556,143.14371293021688,0,0,0.6105026305393952
cost_aware,36,26.187886062222102,148.19613488052372,2,0,0.6023609764418588
cost_aware,37,28.923845851667497,150.68344231905442,0,0,0.6023609764418588
cost_aware,38,31.83013285389032,165.5055060303908,0,0,0.6023609764418588
cost_aware,39,32.346676419059854,145.60382942099605,0,2,0.5078379749335632
cost_aware,40,35.47084916455696,159.41267295609325,0,2,0.5078379749335632
cost_aware,41,30.844589145176244,129.5828100627324,2,4,0.4271872531063708
cost_aware,42,30.596724471381272,105.48803931271864,0,5,0.38194915786827555
cost_aware,43,32.94671959193664,113.49942842321877,0,5,0.3807566616390146
cost_aware,44,33.24295710019911,103.02914742625802,0,6,0.33710586798822095
cost_aware,45,36.57105357676816,131.79453803772887,1,5,0.358757092580622
cost_aware,46,34.124043225232626,164.9258721531092,3,3,0.4442487251310781
cost_aware,47,36.024884430406736,169.5357693293041,1,2,0.4963320584644114
cost_aware,48,39.037062797966875,209.09090755546944,1,0,0.5473737251310781
cost_aware,49,31.2692684059029,190.82815908626063,4,0,0.5490162411118293
cost_aware,50,30.759515186867244,159.47402955468755,0,0,0.5490162411118293
cost_aware,51,25.996247494788403,150.77791764997644,2,0,0.5485202093657976
cost_aware,52,25.63327440194235,133.3277119902184,0,0,0.5485202093657976
cost_aware,53,25.787653578832064,134.11504579235591,0,0,0.5485202093657976
cost_aware,54,26.54961023568063,138.0010247422836,0,0,0.5485202093657976
cost_aware,55,28.039165741198893,145.59775782042678,0,0,0.5485202093657976
cost_aware,56,25.265673430452615,141.78720881828767,2,0,0.5623098919054802
cost_aware,57,27.408208208578607,142.09440951235447,0,0,0.5623098919054802
cost_aware,58,30.137332545134658,156.01294362879037,0,0,0.5623098919054802
cost_aware,59,33.03811317265659,170.8069248291522,0,0,0.5623098919054802
cost_aware,60,35.78134086707701,184.79738607069635,0,0,0.5623098919054802
cost_aware,61,37.982128600371844,182.92263600885892,0,1,0.5175135118149824
cost_aware,62,36.39014896236737,169.78147674970583,1,2,0.4864583333333333
cost_aware,63,34.94172545603255,151.6523345976148,1,3,0.4501524007038713
cost_aware,64,36.07813088077341,149.21182498673713,0,3,0.4501524007038713
cost_aware,65,32.22320986504544,128.26651236699567,1,4,0.4166206546721253
cost_aware,66,38.0750211258093,171.15069783332274,0,2,0.5029844950800834
cost_aware,67,36.305296440119164,154.63096694721932,1,3,0.4534309236515119
cost_aware,68,33.0613053344025,152.62670020794565,2,3,0.4575975903181786
cost_aware,69,33.014493502264116,154.03717492370114,1,2,0.49316194426488547
cost_aware,70,33.27565745869414,167.81265113369773,1,1,0.5244119442648855
cost_aware,71,31.81164889998369,160.58704720001407,1,1,0.5107178768943474
cost_aware,72,34.265257850611476,177.66022189067272,0,0,0.5543686705451412
cost_aware,73,32.33896170337389,175.53719487856563,1,0,0.53700755943403
cost_aware,74,32.67637260931165,169.97587794915276,0,0,0.53700755943403
cost_aware,75,30.71758653743495,156.7041622531415,1,1,0.4947456546721253
cost_aware,76,32.81237059142161,177.41087185528824,1,0,0.5368091467356173
cost_aware,77,29.453493104805293,166.6870416654734,2,0,0.5359210030165913
cost_aware,78,30.531714739290347,159.27492911510396,0,0,0.5359210030165913
cost_aware,79,31.355406072797855,170.05900590009094,1,0,0.5525876696832579
cost_aware,80,32.25393988403745,167.21966500022506,0,0,0.5525876696832579
llm_cost_aware_qwen,1,23.78101338447648,169.58080763601936,0,0,0.5646654815772463
llm_cost_aware_qwen,2,26.126786261254704,150.25499373099038,0,0,0.5646654815772463
llm_cost_aware_qwen,3,28.882409141332417,165.85285908992086,0,0,0.5646654815772463
llm_cost_aware_qwen,4,31.952257395233705,183.22935864030555,0,0,0.5646654815772463
llm_cost_aware_qwen,5,35.220475531094436,201.72870657913987,0,0,0.5646654815772463
llm_cost_aware_qwen,6,37.12965050345952,218.38588719781944,1,0,0.548693259355024
llm_cost_aware_qwen,7,35.78144118112142,217.74730119337937,2,0,0.5441840838899662
llm_cost_aware_qwen,8,36.394608129991,216.63929004730173,1,0,0.5309110823816706
llm_cost_aware_qwen,9,33.09686319647677,196.3459265638045,3,1,0.5262530973928032
llm_cost_aware_qwen,10,30.64122119504549,157.05845915951326,1,2,0.47734436723407314
llm_cost_aware_qwen,11,30.702058017292792,147.09112189977662,1,2,0.49401103390073975
llm_cost_aware_qwen,12,29.80833239486612,144.0642514589274,1,2,0.4773443672340731
llm_cost_aware_qwen,13,27.167669901013728,112.89334569304202,1,4,0.41131895065718593
llm_cost_aware_qwen,14,27.712079090018232,107.84062965611332,0,4,0.41131895065718593
llm_cost_aware_qwen,15,27.78550267684983,126.18851387201646,1,3,0.4358725220857574
llm_cost_aware_qwen,16,28.776117433409166,126.16175521462178,0,3,0.4358725220857574
llm_cost_aware_qwen,17,29.024163631150305,149.70274614130787,2,2,0.4825966925231631
llm_cost_aware_qwen,18,26.61515531642794,120.1548484286298,1,3,0.4492633591898298
llm_cost_aware_qwen,19,30.461685532447756,144.94965655453,0,2,0.4825966925231631
llm_cost_aware_qwen,20,33.29611748109047,174.84241843652032,1,1,0.5410292322057028
llm_cost_aware_qwen,21,33.27181039618045,194.81574939896035,2,0,0.5764252495870142
llm_cost_aware_qwen,22,33.81586008237152,184.09913425265518,0,0,0.5764252495870142
llm_cost_aware_qwen,23,31.10084129583593,182.7044401722444,2,0,0.5879331860949508
llm_cost_aware_qwen,24,31.655318208637567,172.8947744173297,0,0,0.5879331860949508
llm_cost_aware_qwen,25,32.315346848447106,176.43064213059506,0,0,0.5879331860949508
llm_cost_aware_qwen,26,31.48329027412921,188.46932890978,1,0,0.6045998527616174
llm_cost_aware_qwen,27,31.11461144228083,179.3807097321591,0,0,0.6045998527616174
llm_cost_aware_qwen,28,30.07919590222245,173.5198670525834,0,0,0.6045998527616174
llm_cost_aware_qwen,29,25.16813930512306,156.3720121068803,2,0,0.6152129120879121
llm_cost_aware_qwen,30,23.995945752262305,139.81322190812523,0,0,0.6152129120879121
llm_cost_aware_qwen,31,23.28345276653256,135.7802427436172,0,0,0.6152129120879121
llm_cost_aware_qwen,32,22.751040178167774,132.76658658306187,0,0,0.6152129120879121
llm_cost_aware_qwen,33,22.845870912454814,133.30336432430926,0,0,0.6152129120879121
llm_cost_aware_qwen,34,23.8566028780396,139.02448865780804,0,0,0.6152129120879121
llm_cost_aware_qwen,35,25.99626979090598,151.13581080610834,0,0,0.6152129120879121
llm_cost_aware_qwen,36,26.187886062222102,157.17753640821056,1,0,0.6023609764418588
llm_cost_aware_qwen,37,28.923845851667497,166.71217319392,0,0,0.6023609764418588
llm_cost_aware_qwen,38,31.83013285389032,183.1628543385775,0,0,0.6023609764418588
llm_cost_aware_qwen,39,32.346676419059854,161.1643745545875,0,2,0.5078379749335632
llm_cost_aware_qwen,40,32.812098849604936,170.25295449536165,1,2,0.49047686382245204
llm_cost_aware_qwen,41,30.844589145176244,127.61758181240828,1,4,0.4271872531063708
llm_cost_aware_qwen,42,30.596724471381272,110.77534757496531,0,5,0.38194915786827555
llm_cost_aware_qwen,43,32.94671959193664,119.18899923236668,0,5,0.3807566616390146
llm_cost_aware_qwen,44,33.24295710019911,108.1968618764571,0,6,0.33710586798822095
llm_cost_aware_qwen,45,36.57105357676816,137.40990292153626,1,5,0.358757092580622
llm_cost_aware_qwen,46,34.124043225232626,169.39955213930384,3,3,0.4442487251310781
llm_cost_aware_qwen,47,33.47503685626191,170.1859298267577,2,2,0.49752455469367235
llm_cost_aware_qwen,48,35.91915450104354,201.7112447750826,1,0,0.5615658442864325
llm_cost_aware_qwen,49,31.2692684059029,190.2551875203672,3,0,0.5490162411118293
llm_cost_aware_qwen,50,30.759515186867244,167.43757334210838,0,0,0.5490162411118293
llm_cost_aware_qwen,51,25.996247494788403,177.33358275919792,2,0,0.5485202093657976
llm_cost_aware_qwen,52,25.63327440194235,155.65694059431766,0,0,0.5485202093657976
llm_cost_aware_qwen,53,25.787653578832064,156.58321565565592,0,0,0.5485202093657976
llm_cost_aware_qwen,54,26.54961023568063,161.15495559674733,0,0,0.5485202093657976
llm_cost_aware_qwen,55,25.996319090254886,163.61463381353877,1,0,0.5521908442864325
llm_cost_aware_qwen,56,25.265673430452615,150.74759581934634,1,0,0.5623098919054802
llm_cost_aware_qwen,57,27.408208208578607,157.32244990573136,0,0,0.5623098919054802
llm_cost_aware_qwen,58,30.137332545134658,172.77032350887882,0,0,0.5623098919054802
llm_cost_aware_qwen,59,30.36836877931796,180.61763874081535,1,0,0.5796710030165912
llm_cost_aware_qwen,60,33.00035937180935,189.238469134929,0,0,0.5796710030165912
llm_cost_aware_qwen,61,34.890704914113236,186.59785357895106,0,1,0.5348746229260936
llm_cost_aware_qwen,62,34.61756215527072,178.60247761092464,1,2,0.5001524007038713
llm_cost_aware_qwen,63,34.94172545603255,160.1257860208848,0,3,0.4501524007038713
llm_cost_aware_qwen,64,33.464990784668274,159.62690131926072,1,3,0.46027144832291894
llm_cost_aware_qwen,65,32.22320986504544,135.51695051013,0,4,0.4166206546721253
llm_cost_aware_qwen,66,38.0750211258093,179.74086495241883,0,2,0.5029844950800834
llm_cost_aware_qwen,67,36.305296440119164,161.63680971561814,1,3,0.4534309236515119
llm_cost_aware_qwen,68,33.0613053344025,157.7396487487183,2,3,0.4575975903181786
llm_cost_aware_qwen,69,33.014493502264116,160.75803913835745,1,2,0.49316194426488547
llm_cost_aware_qwen,70,33.25407577776981,174.80134541137676,1,1,0.5273845435610142
llm_cost_aware_qwen,71,31.81164889998369,167.80219587256897,1,1,0.5107178768943474
llm_cost_aware_qwen,72,32.344229932912945,183.2110722243185,1,0,0.53700755943403
llm_cost_aware_qwen,73,32.33896170337389,176.6809633609884,0,0,0.53700755943403
llm_cost_aware_qwen,74,31.312588433535765,183.2233290683878,2,0,0.5426623213387919
llm_cost_aware_qwen,75,30.71758653743495,156.77431334078696,0,1,0.4947456546721253
llm_cost_aware_qwen,76,30.882144174130914,184.5055149135196,1,0,0.539542034762623
llm_cost_aware_qwen,77,32.3501014303138,186.18119613425137,0,0,0.539542034762623
llm_cost_aware_qwen,78,31.9381397335891,189.41205705364752,1,0,0.5417741776197659
llm_cost_aware_qwen,79,31.355406072797855,193.68904981955717,2,0,0.5525876696832579
llm_cost_aware_qwen,80,32.25393988403745,185.13982159986676,0,0,0.5525876696832579
